CrashID,CRASH_DATE_TEXT,Year,Day,Month,CrashDate,DayNumber,CrashTime,Severity,SevIndex,CrashType,Cyclists,Casualties,ReportedLocation,Latt,Long,LOCATION_1,Fad1201,Fad1202,Fad1203,Fad1204,Fad1205,Fad1206,Fad1207,Fad1208,Fad1209,Fad1210,Fad1211,Fad1212,Fad1301,Fad1302,Fad1303,Fad1304,Fad1305,Fad1306,Fad1307,Fad1308,Fad1309,Fad1310,Fad1311,Fad1312,Fad1401,Fad1402,Fad1403,Fad1404,Fad1405,Fad1406,Fad1407,Fad1408,Fad1409,Fad1410,Fad1411,Fad1412,Fad1501,Fad1502,Fad1503,Fad1504,Fad1505,Fad1506,Fad1507,Fad1508,Fad1509,Fad1510,Fad1511,Fad1512,Fad1601,Fad1602,Fad1603,Fad1604,Fad1605,Fad1606,Fad1607,Fad1608,Fad1609,Fad1610,Fad1611,Fad1612,Fad1701,Fad1702,Fad1703,Fad1704,Fad1705,Fad1706,Fad1707,Fad1708,Fad1709,Fad1710,Fad1711,Fad1712,Fad1801,Fad1802,Fad1803,Fad1804,Fad1805,Fad1806,Fad1807,Fad1808,Fad1809,Fad1810,Fad1811,Fad1812
1072432,26 September 2013,2013,26,9,26/09/2013,634,7:56,Property Damage Only,0.10,Right angle collision,1,0,GARRAN/LIVERSIDGE/McCOY INTERSECTION,-35.283568,149.119859,"(-35.283568, 149.119859)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.893700519,0.804330467,0.721359539,0.649223585,0.58225275,0.52219031,0.473283994,0.424462255,0.382016029,0.342609062,0.308348156,0.276540418,0.248013816,0.223212435,0.200186895,0.180168206,0.161582906,0.144914777,0.131342622,0.117793938,0.106014544,0.095078585,0.085570727,0.076743655,0.068827143,0.061944428,0.055554534,0.049999081,0.044841412,0.040215784,0.036321544,0.032574785,0.029317306,0.026293072,0.023663765,0.021222722,0.019033487,0.017130138,0.015363074,0.013826767,0.012400463,0.01112129,0.010079713,0.009039937,0.008135944,0.007296678,0.00656701,0.005889589,0.005282046,0.004753842,0.004263458,0.003837112,0.003441294,0.003086306,0.002797255,0.002508703,0.002257833,0.002024926,0.001822433,0.001634439,0.001465838,0.001319255,0.001183166,0.00106485
1053741,24 January 2013,2013,24,1,24/01/2013,389,8:30,Injury,0.70,Same direction side swipe,1,1,LONDON CIRCUIT (EDINBURGH -> COMMNLONDWRM),-35.283691,149.126281,"(-35.283691, 149.126281)",1,1,1,1,1,1,1,1,1,1,1,1,0.943525016,0.894817519,0.852988501,0.808954761,0.768507023,0.728834462,0.692392739,0.656649418,0.62275127,0.591613707,0.561072892,0.533019247,0.505503248,0.479407704,0.456997377,0.433405847,0.411735555,0.390480572,0.370956543,0.35180669,0.333645409,0.316963138,0.300600582,0.285570553,0.270828573,0.256847617,0.244841053,0.232201648,0.220591565,0.209203989,0.19874379,0.188484059,0.178753965,0.169816267,0.161049859,0.152997366,0.145099198,0.137608757,0.130952026,0.124191903,0.117982308,0.111891719,0.106297133,0.100809767,0.095605674,0.090825391,0.086136721,0.081829884,0.077605589,0.073599363,0.070158897,0.066537091,0.063210237,0.059947141,0.056949784,0.054009871,0.051221725,0.048660639,0.046148635,0.043841204,0.041577994,0.039431617,0.037588352,0.035647932,0.033865536,0.032117298,0.030511434,0.028936345,0.027442567,0.026070439,0.024724607,0.023488377
1033294,03 April 2012,2012,3,4,3/04/2012,93,8:15,Property Damage Only,0.10,Same direction side swipe,1,0,LONDON CIRCUIT (EDINBURGH -> COMMNLONDWRM),-35.283602,149.12623,"(-35.283602, 149.12623)",1,1,1,0.824349288,0.741914359,0.665381982,0.598843784,0.537069891,0.4816683,0.43350147,0.388783508,0.349905158,0.313810596,0.281439379,0.25508086,0.228767925,0.205891132,0.184652376,0.166187139,0.149044059,0.133669379,0.120302441,0.10789261,0.097103349,0.087086627,0.078103182,0.070788341,0.063486151,0.057137536,0.051243498,0.046119148,0.041361715,0.037095036,0.033385532,0.029941639,0.026947475,0.024167701,0.021674675,0.019644709,0.017618254,0.015856428,0.014220754,0.012798679,0.011478428,0.010294367,0.009264931,0.008309204,0.007478284,0.006706859,0.006015011,0.005432556,0.004872159,0.004384943,0.003932613,0.003539352,0.003174249,0.002846809,0.002562128,0.002297831,0.002068048,0.001854718,0.001663394,0.001507607,0.001352089,0.00121688,0.001091353,0.000982217,0.000880896,0.000790027,0.000711025,0.000637679,0.000573911,0.000514709,0.000461614,0.000418381,0.000375223,0.000337701,0.000302865,0.000272578,0.000244461,0.000219243,0.000197319,0.000176964,0.000159268
1118823,20 August 2015,2015,20,8,20/08/2015,1327,19:20,Property Damage Only,0.10,Right angle collision,1,0,EDINBURGH/MARCUS CLARKE INTERSECTION,-35.283709,149.124665,"(-35.283709, 149.124665)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875065399,0.784797791,0.706318012,0.633457585,0.570111827,0.511301786,0.458558312,0.414154447,0.371432233,0.334289009,0.299805336,0.269824802,0.241990951,0.217028309,0.195325478,0.175176625,0.157658963,0.14139561,0.126809907,0.114933384,0.1030774,0.09276966,0.08319998,0.074879982,0.067155717,0.060228251,0.054205426,0.04861385,0.043752465,0.039239168,0.035191441,0.031895547,0.028605353,0.025744818,0.023089104,0.020780194,0.018636607,0.016714143,0.015042729,0.013490992,0.012141893
1073656,14 October 2013,2013,14,10,14/10/2013,652,19:50,Property Damage Only,0.10,Right angle collision,1,0,GARRAN/LIVERSIDGE/McCOY INTERSECTION,-35.283564,149.119854,"(-35.283564, 149.119854)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.856818853,0.768433471,0.691590124,0.620248957,0.556267008,0.504169201,0.45216149,0.406945341,0.364966784,0.328470105,0.294586682,0.264198513,0.237778662,0.213250539,0.191925485,0.17212736,0.154371515,0.139913679,0.125480845,0.112932761,0.101283151,0.091154836,0.081751734,0.073318612,0.065986751,0.05917987,0.053261883,0.047767639,0.042840155,0.038691787,0.034700525,0.031230473,0.028008885,0.025207996,0.022607659,0.02027556,0.018248004,0.016365626,0.014729063,0.013209683,0.011847034,0.010737487,0.009629859,0.008666873,0.007772839,0.006995555,0.006273927,0.005626738,0.005064064,0.004541679,0.004087512,0.003665863,0.00328771,0.002979796,0.002672414,0.002405173,0.002157067,0.00194136,0.001741098,0.001561495,0.001405345,0.001260377,0.001134339
1060925,02 May 2013,2013,2,5,2/05/2013,487,9:20,Injury,0.70,Right turn into oncoming vehicle,1,1,LONDON CIRCUIT (EDINBURGH -> COMMNLONDWRM),-35.283625,149.126243,"(-35.283625, 149.126243)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.908693448,0.861784057,0.818694854,0.776431452,0.736349809,0.699532318,0.663420431,0.63024941,0.597714108,0.566858372,0.540360088,0.512465133,0.486841876,0.461709687,0.438624203,0.415981149,0.394506996,0.374781646,0.355434331,0.337662614,0.320231491,0.303700213,0.289503484,0.274558475,0.260830551,0.247365721,0.234997435,0.222866186,0.211361187,0.200793128,0.190427605,0.180906224,0.17156732,0.162710518,0.154839507,0.146846242,0.13950393,0.132302333,0.125687216,0.119198878,0.113045486,0.107393212,0.101849263,0.096756799,0.091761933,0.087024916,0.082956861,0.078674387,0.074740668,0.070882338,0.067338221,0.063862027,0.060565284,0.05753702,0.054566792,0.051838452,0.049162401,0.046624495,0.044444993,0.042150613,0.040043083,0.037975943,0.036077146,0.034214739,0.032448475,0.030826051,0.029234721,0.027772985
1190779,10 August 2018,2018,10,8,10/08/2018,2413,12:40,Property Damage Only,0.10,Other - Vehicle to Vehicle,1,0,NULLARBOR/SANGER INTERSECTION,-35.200393,149.146594,"(-35.200393, 149.146594)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.844866354,0.757713936,0.681942542,0.611596574,0.550436917
1190725,09 August 2018,2018,9,8,9/08/2018,2412,10:50,Property Damage Only,0.10,Right angle collision,1,0,ELLERY/MARCUS CLARKE INTERSECTION,-35.281785,149.123599,"(-35.281785, 149.123599)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.841904373,0.755057499,0.679551749,0.609452404,0.548507163
1158948,24 March 2017,2017,24,3,24/03/2017,1909,13:10,Property Damage Only,0.10,Right angle collision,1,0,BRISBANE/TELOPEA INTERSECTION,-35.310369,149.140567,"(-35.310369, 149.140567)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88744513,0.795900487,0.716310438,0.642419241,0.578177316,0.518535278,0.465045631,0.418541068,0.37536635,0.337829715,0.302980799,0.271726733,0.246277862,0.220873003,0.198785702,0.178279909,0.160451918,0.143900457,0.129056366,0.11615073,0.10416917,0.093752253
1191069,10 August 2018,2018,10,8,10/08/2018,2413,9:15,Property Damage Only,0.10,Other - Vehicle to Vehicle,1,0,DAVID STREET (HAY -> SARGOOD),-35.263605,149.125375,"(-35.263605, 149.125375)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.844866354,0.757713936,0.681942542,0.611596574,0.550436917
1191323,07 April 2018,2018,7,4,7/04/2018,2288,9:05,Fatal,1.00,Other - Vehicle to Vehicle,1,1,MENTONE/THARWA INTERSECTION,-35.45145,149.091418,"(-35.45145, 149.091418)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1191370,30 August 2018,2018,30,8,30/08/2018,2433,7:30,Injury,0.70,Right turn into oncoming vehicle,1,1,ANZAC/FAIRBAIRN/LIMESTONE INTERSECTION,-35.282591,149.147185,"(-35.282591, 149.147185)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.904044393,0.858842174,0.81450625,0.773780938
1191458,31 August 2018,2018,31,8,31/08/2018,2434,9:45,Property Damage Only,0.10,Other - Vehicle to Vehicle,1,0,WATSON STREET (BARRY -> McKAY),-35.275063,149.125732,"(-35.275063, 149.125732)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.815709496,0.734138547,0.658408285,0.592567457
1191546,31 August 2018,2018,31,8,31/08/2018,2434,8:22,Property Damage Only,0.10,Other - Vehicle to Vehicle,1,0,BARRY/MARCUS CLARKE INTERSECTION,-35.275457,149.126763,"(-35.275457, 149.126763)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.815709496,0.734138547,0.658408285,0.592567457
1191617,23 August 2018,2018,23,8,23/08/2018,2426,18:45,Property Damage Only,0.10,Right angle collision,1,0,COWPER/MORPHETT INTERSECTION,-35.253914,149.139009,"(-35.253914, 149.139009)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.884333874,0.793110174,0.713799156,0.64016701,0.576150309
1191771,28 August 2018,2018,28,8,28/08/2018,2431,11:00,Property Damage Only,0.10,Other - Vehicle to Vehicle,1,0,ELLERY CRESCENT (EAST -> ELLERY),-35.279751,149.121159,"(-35.279751, 149.121159)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.807160256,0.72644423,0.651507678,0.58635691
1191641,04 September 2018,2018,4,9,4/09/2018,2438,14:50,Property Damage Only,0.10,Other - Vehicle to Vehicle,1,0,ANTILL/MOUAT/NORTHBOURNE INTERSECTION,-35.248242,149.1339,"(-35.248242, 149.1339)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.827249507,0.744524556,0.667722923,0.600950631
1191753,27 August 2018,2018,27,8,27/08/2018,2430,8:39,Injury,0.70,Right angle collision,1,1,GRAYSON/MADIGAN INTERSECTION,-35.250742,149.164021,"(-35.250742, 149.164021)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9483771,0.899419124,0.854448168,0.810339076,0.769822122
1191969,10 September 2018,2018,10,9,10/09/2018,2444,6:20,Injury,0.70,Right angle collision,1,1,GINNINDERRA/WILLIAM SLIM INTERSECTION,-35.226034,149.074428,"(-35.226034, 149.074428)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.921208143,0.875147736,0.829970072,0.788471569
1192227,04 September 2018,2018,4,9,4/09/2018,2438,8:42,Property Damage Only,0.10,Rear end collision,1,0,MOORE/RUDD INTERSECTION,-35.276993,149.128146,"(-35.276993, 149.128146)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.827249507,0.744524556,0.667722923,0.600950631
1192273,13 September 2018,2018,13,9,13/09/2018,2447,11:00,Property Damage Only,0.10,Same direction side swipe,1,0,BATMAN/LIMESTONE/QUICK INTERSECTION,-35.275074,149.143425,"(-35.275074, 149.143425)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.853814968,0.768433471,0.689165508,0.620248957
1192283,15 September 2018,2018,15,9,15/09/2018,2449,17:40,Injury,0.70,Right turn into oncoming vehicle,1,1,COOYONG/LONSDALE/GENGE INTERSECTION,-35.275977,149.132343,"(-35.275977, 149.132343)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.929117202,0.882661342,0.837095804,0.795241014
1184427,16 April 2017,2017,16,4,16/04/2017,1932,13:20,Property Damage Only,0.10,Other - Vehicle to Vehicle,1,0,BENJAMIN WAY (CHANDLER -> SWANSON),-35.238236,149.067477,"(-35.238236, 149.067477)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.862858364,0.776572528,0.696464978,0.62681848,0.562158849,0.504169201,0.453752281,0.406945341,0.366250807,0.328470105,0.294586682,0.266996838,0.239454707,0.215509236,0.193278322,0.17395049,0.15600658,0.139913679,0.125922311,0.112932761,0.101639485
1192421,07 September 2018,2018,7,9,7/09/2018,2441,9:10,Property Damage Only,0.10,Other - Vehicle to Vehicle,1,0,LILLEY STREET (BURT -> MACPHERSON),-35.260496,149.121323,"(-35.260496, 149.121323)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.836011528,0.752410375,0.674795279,0.607315751
1192699,22 September 2018,2018,22,9,22/09/2018,2456,9:30,Injury,0.70,Right angle collision,1,1,DRAKEFORD/JOHNSON/WOODCOCK INTERSECTION,-35.437554,149.091464,"(-35.437554, 149.091464)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.940304093,0.893288888,0.847174725,0.804815989
1161499,24 May 2017,2017,24,5,24/05/2017,1970,9:00,Property Damage Only,0.10,Right angle collision,1,0,COWPER/WAKEFIELD INTERSECTION,-35.261838,149.14189,"(-35.261838, 149.14189)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.88744513,0.795900487,0.716310438,0.642419241,0.576150309,0.518535278,0.465045631,0.418541068,0.37536635,0.336645333,0.305116438,0.273642069,0.246277862,0.220873003,0.198785702,0.178279909,0.159889397,0.143900457,0.129056366,0.11615073
1101073,19 December 2014,2014,19,12,19/12/2014,1083,7:40,Property Damage Only,0.10,Right angle collision,1,0,COWPER/WAKEFIELD INTERSECTION,-35.261858,149.141886,"(-35.261858, 149.141886)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.871997545,0.782046402,0.701374193,0.63568621,0.570111827,0.513100644,0.460171608,0.414154447,0.371432233,0.33311704,0.299805336,0.268878835,0.241990951,0.217028309,0.194640695,0.17579293,0.157658963,0.141893067,0.127256049,0.114530444,0.102716025,0.092120325,0.082908293,0.074355865,0.066920279,0.060017099,0.053826019,0.048784883,0.043752465,0.039377219,0.035315251,0.031783726,0.028505067,0.025564619,0.023008157,0.020634745,0.01857127,0.016655546,0.014937438,0.013538456,0.012141893,0.010927704,0.009800453,0.008820408,0.007910536,0.007094523,0.006385071,0.005726417,0.005153775
1039633,21 February 2012,2012,21,2,21/02/2012,51,19:39,Injury,0.70,Right turn into oncoming vehicle,1,1,BONNEY/WAKEFIELD (N) INTERSECTION,-35.261441,149.140603,"(-35.261441, 149.140603)",1,0.938697756,0.893288888,0.847174725,0.804815989,0.763269054,0.725105601,0.687673547,0.652173845,0.619565152,0.587581402,0.558202332,0.529386309,0.502057853,0.478588725,0.453882587,0.431188458,0.408929259,0.388482796,0.368428188,0.349408856,0.331938413,0.31480279,0.29906265,0.283624169,0.268982667,0.25640884,0.243172272,0.231013658,0.219088063,0.20813366,0.197389197,0.187199394,0.177839425,0.168658838,0.160225896,0.151954571,0.144110235,0.137373678,0.13028205,0.123767947,0.117378687,0.111509753,0.105753296,0.100294004,0.095279304,0.09036071,0.085842674,0.081411227,0.077208543,0.073473632,0.06968071,0.066196675,0.06277941,0.05964044,0.056561627,0.053641752,0.050959665,0.048328979,0.04591253,0.043542392,0.041294607,0.039364255,0.037332158,0.03546555,0.033634716,0.03195298,0.030303475,0.028739121,0.027302165,0.025892748,0.024598111,0.023328285,0.022124011,0.021089805,0.020001088,0.019001034,0.018020146,0.017119138,0.016235399,0.01539728,0.014627416,0.013872307,0.013178691
1163814,29 June 2017,2017,29,6,29/06/2017,2006,7:15,Property Damage Only,0.10,Other - Vehicle to Vehicle,1,0,WENTWORTH/LEICHHARDT/MILDURA INTERSECTION,-35.320657,149.147912,"(-35.320657, 149.147912)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.812849735,0.729,0.653799807,0.588419826,0.527721219,0.474949097,0.425955594,0.382016029,0.346237892,0.310521628,0.279469465,0.250640717,0.225576645,0.202307225,0.181438168,0.163294352,0.146449678,0.13180471
1053542,18 December 2012,2012,18,12,18/12/2012,352,7:46,Injury,0.70,Right angle collision,1,1,WENTWORTH/DAWES INTERSECTION,-35.31676,149.145423,"(-35.31676, 149.145423)",1,1,1,1,1,1,1,1,1,1,1,0.933895194,0.885684816,0.839963197,0.800698392,0.759364019,0.721395818,0.684155274,0.64994751,0.616395335,0.58457522,0.555346459,0.526677865,0.500343971,0.474514765,0.450018937,0.428982413,0.406837096,0.386495242,0.366543236,0.348216075,0.330240151,0.313192197,0.297532587,0.282173092,0.268064437,0.254226174,0.241102281,0.229831747,0.217967166,0.207068807,0.196379315,0.186560349,0.176929563,0.167795946,0.159406149,0.151177141,0.143618284,0.136204292,0.129173031,0.122924373,0.116578661,0.110749728,0.105032506,0.09978088,0.094629902,0.089744832,0.08525759,0.080856346,0.076813529,0.072848192,0.069087557,0.065857999,0.062458218,0.059335308,0.056272247,0.053458635,0.050698945,0.048081718,0.045677632,0.043319621,0.04115364,0.039029169,0.03701437,0.035284102,0.033462634,0.031789502,0.030148436,0.028641014,0.027162482,0.025760276,0.024472262,0.023208933,0.022048486
1116886,25 June 2015,2015,25,6,25/06/2015,1271,7:30,Property Damage Only,0.10,Right angle collision,1,0,WENTWORTH/DAWES INTERSECTION,-35.316652,149.145701,"(-35.316652, 149.145701)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.890567332,0.801510599,0.718830556,0.644679394,0.580211455,0.520359585,0.468323626,0.420013576,0.376686961,0.340210996,0.305116438,0.274604795,0.246277862,0.221650076,0.198785702,0.178279909,0.160451918,0.143900457,0.129510411,0.11615073,0.10416917,0.09441309,0.084673882,0.076206494,0.068345392,0.061510853,0.055165684,0.049475053,0.044527548,0.039934297,0.035940867,0.032233377,0.028908334,0.026200892,0.023498132,0.021148319,0.018966758,0.017070082,0.015309213,0.013729987,0.012356989,0.0110823,0.00997407
1173017,21 November 2017,2017,21,11,21/11/2017,2151,18:00,Injury,0.70,Rear end collision,1,1,HUME/WENTWORTH INTERSECTION,-35.322537,149.14928,"(-35.322537, 149.14928)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.938697756,0.891762869,0.845727483,0.802068578,0.764575189,0.725105601,0.688850321,0.65328987,0.620625376,0.588586895,0.558202332,0.530292216,0.502916994,0.477771144
1084780,26 April 2014,2014,26,4,26/04/2014,846,11:00,Injury,0.70,Right angle collision,1,1,WENTWORTH/TELOPEA/EASTLAKE INTERSECTION,-35.311098,149.141787,"(-35.311098, 149.141787)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.946756973,0.899419124,0.852988501,0.810339076,0.768507023,0.728834462,0.692392739,0.656649418,0.623816947,0.591613707,0.561072892,0.534845055,0.507234802,0.481873062,0.456997377,0.434147508,0.411735555,0.390480572,0.370956543,0.35180669,0.334216356,0.316963138,0.300600582,0.286059232,0.271292025,0.257727424,0.244422787,0.232201648,0.220214725,0.208846603,0.198404272,0.188162069,0.178753965,0.169526167,0.160774735,0.153259181,0.145347498,0.138080123,0.130952026,0.124404425,0.117982308,0.111891719,0.106297133,0.100809767,0.095769278,0.090825391,0.086136721,0.082110185,0.077871419,0.073977848,0.070158897,0.066650952,0.063210237,0.059947141,0.056949784,0.054009871,0.051309378
1070622,05 September 2013,2013,5,9,5/09/2013,613,17:30,Property Damage Only,0.10,Same direction side swipe,1,0,WENTWORTH/TELOPEA/EASTLAKE INTERSECTION,-35.311164,149.141729,"(-35.311164, 149.141729)",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.830159929,0.747143936,0.670072101,0.603064891,0.540855568,0.485063465,0.439634305,0.394283709,0.354855338,0.318250139,0.286425125,0.256878864,0.230380455,0.207342409,0.185953947,0.167358552,0.150094635,0.134611582,0.122004385,0.109418989,0.09847709,0.088318659,0.079486793,0.071287312,0.06393365,0.057540285,0.051604701,0.046444231,0.041653264,0.03735651,0.033739144,0.030258773,0.027232896,0.024423679,0.021981311,0.019713823,0.017680238,0.015912214,0.014270786,0.012843707,0.011518811,0.010330585,0.009363062,0.008397213,0.007557492,0.006777897,0.006100107,0.005470849,0.004906502,0.004415852,0.003960333,0.0035643,0.003196624,0.002866875,0.002598375,0.002330339,0.002097305,0.001880957,0.001692861,0.001518234,0.00136162,0.001225458,0.001099045,0.000989141
