CrashID,CrashDate,Year,Month,Day,CrashTime,Severity,SevIndex,CrashType,Pedestrians,Casualties,ReportedLocation,Location,Latt,Long,Fad1201,Fad1202,Fad1203,Fad1204,Fad1205,Fad1206,Fad1207,Fad1208,Fad1209,Fad1210,Fad1211,Fad1212,Fad1301,Fad1302,Fad1303,Fad1304,Fad1305,Fad1306,Fad1307,Fad1308,Fad1309,Fad1310,Fad1311,Fad1312,Fad1401,Fad1402,Fad1403,Fad1404,Fad1405,Fad1406,Fad1407,Fad1408,Fad1409,Fad1410,Fad1411,Fad1412,Fad1501,Fad1502,Fad1503,Fad1504,Fad1505,Fad1506,Fad1507,Fad1508,Fad1509,Fad1510,Fad1511,Fad1512,Fad1601,Fad1602,Fad1603,Fad1604,Fad1605,Fad1606,Fad1607,Fad1608,Fad1609,Fad1610,Fad1611,Fad1612,Fad1701,Fad1702,Fad1703,Fad1704,Fad1705,Fad1706,Fad1707,Fad1708,Fad1709,Fad1710,Fad1711,Fad1712,Fad1801,Fad1802,Fad1803,Fad1804,Fad1805,Fad1806,Fad1807,Fad1808,Fad1809,Fad1810,Fad1811,Fad1812
1168364,17/09/2017,2017,9,17,1:35,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,GUNGAHLIN DRIVE (GUNGSGINNERM -> BARTSGUNGWRM),"(-35.237583, 149.114092)",-35.237583,149.114092,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.865894065,0.779304658,0.698915275,0.629023747,0.564136632,0.505942964,0.458558312,0.411255605,0.370130044,0.331949179,0.298754261,0.267936184,0.240297154,0.216267439,0.193958312,0.174562481
1192522,18/09/2018,2018,9,18,6:30,Injury,0.7,Collision with parked vehicle,1,1,BLAMEY PLACE (BLAMEY -> BLAMEY),"(-35.289344, 149.153863)",-35.289344,149.153863,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933895194,0.887200434,0.841400575,0.799330546
1038088,13/06/2012,2012,6,13,14:15,Injury,0.7,Struck pedestrian (On Road),1,1,WENTWORTH/TELOPEA/EASTLAKE INTERSECTION,"(-35.311098, 149.141787)",-35.311098,149.141787,1,1,1,1,1,0.925945463,0.87964819,0.834238199,0.791172404,0.751613784,0.712813301,0.677172636,0.642215021,0.609062019,0.580590889,0.550619103,0.523088148,0.496084821,0.47128058,0.44695171,0.423878766,0.402684828,0.38189707,0.362802216,0.344073314,0.326311251,0.31105755,0.294999857,0.280249864,0.265782554,0.252493426,0.239458983,0.227097416,0.215742545,0.204605289,0.194375025,0.184340823,0.174824615,0.166652287,0.158049213,0.150146752,0.142395741,0.135275954,0.128292617,0.12166978,0.115586291,0.109619392,0.104138422,0.098762495,0.093664088,0.089133152,0.08453184,0.080305248,0.076159658,0.072351675,0.068616672,0.06507448,0.061820756,0.05862939,0.05569792,0.052822632,0.050095775,0.047754004,0.045288804,0.043024364,0.040803321,0.038763155,0.036762089,0.034864323,0.033121107,0.031411299,0.029840735,0.028300269,0.026839327,0.0255847,0.024263943,0.023050746,0.0218608,0.02076776,0.019695668,0.01867892,0.017744974,0.016828927,0.015987481
1137078,16/06/2016,2016,6,16,19:10,Injury,0.7,Struck pedestrian (On Road),1,1,DRAKEFORD/SULWOOD/TUGGERANONG INTERSECTION,"(-35.373888, 149.056862)",-35.373888,149.056862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.930707144,0.884171787,0.838528275,0.795241014,0.755478963,0.716478948,0.680655001,0.645517616,0.612194125,0.583576581,0.553450666,0.525778133,0.498635941,0.473704144,0.449250162,0.426058566,0.404755638,0.383860978,0.364667929,0.345842713,0.327989309,0.312657166,0.296516896,0.281691051,0.267149342,0.253791875,0.240690403,0.228265266,0.216852003,0.205657474,0.1953746
1172898,9/11/2017,2017,11,9,7:35,Injury,0.7,Struck pedestrian (On Road),1,1,SULWOOD DRIVE (LIVINGSTON -> MANNHEIM),"(-35.379904, 149.076731)",-35.379904,149.076731,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.919634429,0.873652708,0.828552221,0.785779953,0.74904799,0.710379961,0.674860963,0.640022683,0.608021549,0.576633713,0.546866209,0.519522898,0.49270362,0.468068439
1193562,25/09/2018,2018,9,25,12:00,Injury,0.7,Struck pedestrian (On Road),1,1,CORINNA STREET (CORINNA -> JULIANA),"(-35.347944, 149.084695)",-35.347944,149.084695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.945139613,0.897882632,0.851531327,0.808954761
1086998,23/05/2014,2014,5,23,15:38,Injury,0.7,Struck pedestrian (On Road),1,1,MONARO HIGHWAY (MUGGA -> ISABELLA),"(-35.402137, 149.14783)",-35.402137,149.14783,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.941913178,0.893288888,0.848624444,0.804815989,0.763269054,0.725105601,0.687673547,0.65328987,0.619565152,0.587581402,0.560114402,0.531199672,0.504639689,0.478588725,0.454659288,0.431188458,0.408929259,0.388482796,0.368428188,0.350006778,0.331938413,0.31480279,0.299574418,0.284109518,0.269904042,0.255970813,0.243172272,0.230619014,0.218713792,0.207778102,0.197051994,0.187199394,0.177535619,0.168370715,0.160500081,0.152214601,0.144603871,0.137139,0.13028205,0.123556513,0.117178167,0.111319259,0.105572636,0.100294004,0.095116537,0.090206345,0.085989572,0.081550541,0.077473014,0.073473632,0.06979995,0.066196675,0.06277941,0.05964044,0.056561627,0.053733546
1194546,18/10/2018,2018,10,18,19:10,Injury,0.7,Struck pedestrian (On Road),1,1,GILES STREET (KENNEDY -> TENCH),"(-35.315556, 149.140357)",-35.315556,149.140357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933895194,0.885684816,0.841400575
1194734,26/10/2018,2018,10,26,8:04,Injury,0.7,Struck pedestrian (On Road),1,1,KREFFT STREET (ENNOR -> BARNARD),"(-35.224068, 149.043193)",-35.224068,149.043193,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.946756973,0.897882632,0.852988501
1195199,2/11/2018,2018,11,2,18:30,Injury,0.7,Struck pedestrian (On Road),1,1,KINGSFORD SMITH DRIVE (FINDLAY -> BELCONNEN),"(-35.237588, 149.03153)",-35.237588,149.03153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.908693448,0.863258775
1084394,17/04/2014,2014,4,17,18:00,Injury,0.7,Struck pedestrian (On Road),1,1,HIBBERSON STREET (GUNGAHLIN -> HINDER),"(-35.185704, 149.135882)",-35.185704,149.135882,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.932299806,0.885684816,0.839963197,0.797965037,0.756771768,0.717705015,0.681819764,0.646622251,0.614291138,0.582579648,0.552505197,0.526677865,0.499489226,0.474514765,0.450018937,0.42751799,0.405448271,0.384517856,0.365291963,0.346434533,0.329112806,0.312123049,0.296010352,0.281691051,0.267149342,0.253791875,0.240690403,0.228655883,0.216852003,0.205657474,0.1953746,0.185288797,0.176024357,0.166937469,0.158319673,0.150918883,0.143128012,0.135971612,0.128952363,0.122504745,0.116180695,0.11018311,0.104673955,0.099270382,0.094306863,0.089438469,0.084821396,0.080856346,0.076682307,0.072848192,0.069087557,0.065633179,0.062245004,0.059031736,0.05608015,0.05318513,0.050525873
1195510,25/10/2018,2018,10,25,19:12,Injury,0.7,Struck pedestrian (On Road),1,1,KERRIGAN STREET (DOUGLAS WATERHOUSE -> PERCY BEGG),"(-35.191181, 149.019555)",-35.191181,149.019555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.945139613,0.896348765,0.851531327
1195416,3/11/2018,2018,11,3,4:00,Injury,0.7,Struck pedestrian (On Road),1,1,LONDON CIRCUIT (PETRIE -> EAST),"(-35.279813, 149.130567)",-35.279813,149.130567,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.910248439,0.864736017
1195893,13/11/2018,2018,11,13,15:27,Injury,0.7,Struck pedestrian (On Road),1,1,CHILDERS STREET (HUTTON -> ALLSOP),"(-35.277882, 149.124891)",-35.277882,149.124891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.925945463,0.87964819
1179648,15/03/2018,2018,3,15,11:45,Injury,0.7,Struck pedestrian (On Road),1,1,YAMMA WAY (MIRRABEI / BERNARD HEINZ -> BRONHILL),"(-35.156277, 149.113559)",-35.156277,149.113559,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.929117202,0.881153478,0.837095804,0.793882491,0.754188367,0.715254976,0.67833144,0.644414868,0.611148304,0.580590889
1149756,14/10/2016,2016,10,14,15:35,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,RADFORD COLLEGE ACCESS STH ROAD ROAD (BATTYE / HAYDON -> RADFORD),"(-35.245794, 149.091004)",-35.245794,149.091004,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.856818853,0.768433471,0.691590124,0.620248957,0.556267008,0.504169201,0.45216149,0.406945341,0.364966784,0.328470105,0.294586682,0.264198513,0.237778662,0.213250539,0.191925485,0.17212736,0.154371515,0.139913679,0.125480845,0.112932761,0.101283151,0.091154836,0.081751734,0.073318612,0.065986751,0.05917987,0.053261883
1097396,18/09/2014,2014,9,18,16:15,Injury,0.7,Struck pedestrian (On Road),1,1,HORSE PARK DRIVE (MAPLETON / DUGONG -> ANTHONY ROLFE / GECKO),"(-35.190823, 149.160492)",-35.190823,149.160492,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.933895194,0.887200434,0.841400575,0.799330546,0.758066786,0.71893318,0.685326027,0.64994751,0.617450135,0.585575568,0.55629679,0.527579136,0.500343971,0.475326773,0.450789026,0.428249575,0.40614209,0.385175858,0.366543236,0.347621212,0.330240151,0.313192197,0.297532587,0.282173092,0.267606499,0.254226174,0.241102281,0.229047167,0.217223088,0.206009403,0.196379315,0.186241645,0.176929563,0.167795946,0.159406149,0.151177141,0.143372939,0.136204292,0.129173031,0.12271438,0.116379508,0.11037166,0.105212241,0.09978088,0.094791836,0.089898407,0.085403486,0.080994711,0.076813529,0.072972853,0.069205782,0.065745493
1098546,12/11/2014,2014,11,12,19:54,Injury,0.7,Struck pedestrian (On Road),1,1,DORIS TURNER STREET (QUINANE -> HUDDY),"(-35.166706, 149.145543)",-35.166706,149.145543,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.924363656,0.878145473,0.832813057,0.789820832,0.752899975,0.714033095,0.67833144,0.643314004,0.611148304,0.579599056,0.549678472,0.522194549,0.495237352,0.470475484,0.446188175,0.423154648,0.402684828,0.38189707,0.362802216,0.344073314,0.326869648,0.309995689,0.293992812,0.279293172,0.264875248,0.251631486,0.238641539,0.226322171,0.215742545,0.204605289,0.194375025,0.184340823,0.175123781,0.166083384,0.157509678,0.149634194,0.141909643,0.134814161,0.127854663,0.121254435,0.115586291,0.109619392,0.104138422,0.098762495,0.09382437,0.088980884,0.084387433,0.080168061,0.076029553,0.072228076
1143322,9/09/2016,2016,9,9,18:30,Injury,0.7,Struck pedestrian (On Road),1,1,MCCLELLAND AVENUE (MORIARTY -> AYERS FOWLER / FLEETWOOD SMITH),"(-35.184465, 149.084288)",-35.184465,149.084288,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.919634429,0.873652708,0.828552221,0.78712461,0.746490955,0.707954928,0.674860963,0.640022683,0.608021549,0.576633713,0.547802028,0.519522898,0.49270362,0.468068439,0.443905389,0.421710119,0.39994022,0.379294146,0.361563713,0.342898746,0.325753809,0.308937453,0.29349058,0.278339745,0.26397104,0.250772488,0.237826885,0.225935541
1100406,3/12/2014,2014,12,3,14:53,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,O'HALLORAN CIRCUIT (DRAKEFORD / SUMMERLAND -> JENKE),"(-35.392374, 149.06867)",-35.392374,149.06867,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.824349288,0.739313314,0.663049248,0.600950631,0.538959406,0.485063465,0.435026612,0.39152395,0.351136191,0.314914642,0.283423178,0.254186583,0.228767925,0.205169307,0.184005012,0.166187139,0.149044059,0.134139653,0.120302441,0.108272197,0.097103349,0.087086627,0.078377964,0.070292864,0.063263578,0.056737606,0.050884823,0.046119148,0.041361715,0.037225543,0.033385532,0.030046979,0.026947475,0.024167701,0.021750931,0.019507207,0.017556487,0.015745443,0.014121217,0.012798679,0.011478428,0.010330585,0.009264931,0.008338438,0.007478284,0.006706859,0.006036173,0.00541351,0.004872159
1062725,14/04/2013,2013,4,14,16:00,Injury,0.7,Struck pedestrian (On Road),1,1,PIALLIGO AVENUE (SCHERGER -> AIR DISASTER),"(-35.320153, 149.207936)",-35.320153,149.207936,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.927529977,0.881153478,0.83566578,0.793882491,0.752899975,0.714033095,0.67833144,0.643314004,0.611148304,0.579599056,0.549678472,0.523983277,0.496933741,0.472087054,0.447716551,0.425330723,0.403373918,0.382550587,0.363423057,0.344662105,0.327429,0.310526166,0.294495904,0.280729439,0.266237371,0.252925503,0.239868755,0.227875317,0.216111732,0.204955418,0.194707647,0.184656274,0.17542346,0.166367592,0.157779215,0.150146752,0.142395741,0.135275954,0.128292617,0.121877986,0.115586291,0.109619392,0.104138422,0.098762495,0.09382437,0.088980884,0.084387433,0.080442669,0.076289985,0.072475486,0.068734091,0.065297387,0.061926546,0.058729718,0.055793233,0.052913024,0.050267373,0.047672425,0.045211436,0.043097989,0.040873146,0.038829488,0.036824998,0.034983748,0.033177785,0.031465052,0.029891799,0.028348698,0.026931263
1141984,10/08/2016,2016,8,10,18:15,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,ATHLLON DRIVE (BEASLEY / MAWSON -> MELROSE),"(-35.363657, 149.092449)",-35.363657,149.092449,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.844866354,0.757713936,0.681942542,0.611596574,0.550436917,0.493656447,0.442733182,0.401268512,0.35987555,0.323887995,0.290477241,0.261429517,0.234461684,0.210275725,0.189248153,0.169726208,0.152753587,0.13699625,0.122864364,0.111357365,0.099870266,0.089883239,0.080611309,0.072550178,0.065066245,0.058354319,0.052518887,0.047101287,0.042391158
1086009,28/04/2014,2014,4,28,15:45,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,NORTHBOURNE AVENUE (BUNDA / RUDD -> BARRY / COOYONG),"(-35.276069, 149.129625)",-35.276069,149.129625,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.81,0.72644423,0.653799807,0.58635691,0.525871104,0.473283994,0.424462255,0.382016029,0.342609062,0.307267131,0.278489685,0.249762006,0.224785806,0.201597965,0.181438168,0.162721865,0.145936247,0.131342622,0.117793938,0.106014544,0.095078585,0.085270728,0.077013654,0.06906929,0.062162361,0.055749985,0.050174987,0.044999173,0.040357271,0.036321544,0.032574785,0.029317306,0.026293072,0.023580803,0.021372316,0.019167649,0.017250884,0.015471365,0.013924228,0.012487871,0.011199681,0.010079713,0.009039937,0.008135944,0.007296678,0.006543987,0.005931103,0.005319278,0.004787351,0.00429351,0.003864159,0.003465551,0.003108061,0.002797255,0.002508703,0.002257833
1037940,12/06/2012,2012,6,12,15:40,Injury,0.7,Struck pedestrian (On Road),1,1,MIRRABEI DRIVE (ANTHONY ROLFE / GUNDAROO -> PAUL COE),"(-35.179057, 149.125856)",-35.179057,149.125856,1,1,1,1,1,0.924363656,0.878145473,0.832813057,0.789820832,0.75032979,0.711595591,0.676015811,0.641117915,0.608021549,0.579599056,0.549678472,0.522194549,0.495237352,0.470475484,0.446188175,0.423154648,0.401996915,0.381244669,0.362182435,0.343485528,0.325753809,0.310526166,0.294495904,0.279771109,0.265328513,0.252062088,0.239049912,0.226709462,0.215373989,0.204255759,0.194042971,0.18402591,0.174525959,0.166367592,0.157779215,0.149890254,0.142152484,0.13504486,0.128073453,0.12146193,0.115388833,0.109432127,0.103960521,0.098593777,0.093504081,0.088980884,0.084387433,0.080168061,0.076029553,0.072228076,0.068499453,0.064963313,0.061715147,0.058529232,0.05560277,0.052732394,0.050010195,0.047672425,0.045211436,0.042950865,0.040733616,0.038696936,0.036699288,0.034804764,0.033064526,0.031357639,0.029789757,0.028251923,0.026793477,0.025540993,0.024222493,0.023011368,0.021823455,0.020732282,0.019662021,0.018647011,0.01771466,0.016800178,0.015960169
1112998,1/06/2015,2015,6,1,13:10,Injury,0.7,Struck pedestrian (On Road),1,1,NORTHBOURNE AVENUE (ALINGA -> BUNDA / RUDD),"(-35.277666, 149.129367)",-35.277666,149.129367,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.907141113,0.861784057,0.817296265,0.775105062,0.736349809,0.698337296,0.663420431,0.629172745,0.596693023,0.567828402,0.538515453,0.511589681,0.485179938,0.460920941,0.437126865,0.414561109,0.393833054,0.373502249,0.354827137,0.336509931,0.319138313,0.304219916,0.288515202,0.274089442,0.25994015,0.246943143,0.234195222,0.222105385,0.211000116,0.200107678,0.190102294,0.180288662,0.170981639,0.162988954,0.154574992,0.146846242,0.139265613,0.132302333,0.125472503,0.118995248,0.113045486,0.10720975,0.101849263
1074310,11/11/2013,2013,11,11,16:00,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,SULWOOD DRIVE (DRAKEFORD / TUGGERANONG -> KAMBAH POOL / NAMATJIRA),"(-35.373678, 149.055586)",-35.373678,149.055586,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.847838756,0.76305488,0.684341747,0.613748288,0.556267008,0.498885133,0.44899662,0.402680252,0.362412227,0.325027495,0.291499195,0.262349276,0.235286565,0.211757909,0.189913964,0.170323338,0.154371515,0.13844728,0.124602552,0.111749142,0.100574228,0.090199466,0.080894915,0.072805424,0.065295161,0.058765645,0.052703659,0.047266998,0.042689963,0.038286269,0.034457642,0.030903154,0.027812839,0.024943798,0.022370714,0.020133642,0.018056751,0.016251076,0.014574692,0.013071235,0.011847034,0.01062495,0.009562455,0.008576038,0.007718434,0.006922237,0.006208171,0.005587354,0.005010989,0.00450989,0.004044671,0.003627442,0.00328771,0.002948565,0.002653709,0.002379965,0.002141968,0.001921013,0.00172285,0.001550565,0.001390616,0.001251555
1143573,9/09/2016,2016,9,9,16:30,Injury,0.7,Struck pedestrian (On Road),1,1,OVERALL AVENUE (BOYER -> JOHN CRAWFORD),"(-35.175197, 149.090539)",-35.175197,149.090539,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.919634429,0.873652708,0.828552221,0.78712461,0.746490955,0.707954928,0.674860963,0.640022683,0.608021549,0.576633713,0.547802028,0.519522898,0.49270362,0.468068439,0.443905389,0.421710119,0.39994022,0.379294146,0.361563713,0.342898746,0.325753809,0.308937453,0.29349058,0.278339745,0.26397104,0.250772488,0.237826885,0.225935541
1030345,5/03/2012,2012,3,5,16:35,Injury,0.7,Struck pedestrian (On Road),1,1,MIRRABEI DRIVE (ANTHONY ROLFE / GUNDAROO -> PAUL COE),"(-35.181466, 149.128234)",-35.181466,149.128234,1,1,0.91336641,0.866215787,0.822904998,0.780424256,0.741403043,0.703129668,0.666832075,0.633490472,0.600787857,0.570748464,0.541284773,0.513342083,0.489345464,0.464084032,0.440879831,0.418120335,0.397214318,0.376708963,0.357262154,0.339399047,0.321878284,0.305784369,0.289998894,0.27502831,0.262171874,0.248637801,0.236205911,0.224012277,0.212811663,0.201825708,0.19140688,0.181836536,0.172449607,0.163827126,0.155369895,0.14734925,0.140461282,0.133210264,0.12654975,0.120016885,0.114016041,0.108130202,0.102548208,0.097420797,0.092391653,0.087772071,0.083241022,0.078943879,0.075125022,0.071246851,0.067684508,0.064190438,0.060980916,0.057832904,0.054847402,0.052105032,0.049415219,0.046944458,0.044521049,0.042222743,0.040249005,0.038171234,0.036262673,0.034390688,0.032671154,0.030984574,0.029385061,0.027915808,0.026474713,0.025150977,0.023852611,0.02262127,0.021563819,0.020450632,0.0194281,0.018425166,0.017503907,0.016600305,0.015743349,0.014956181,0.0141841,0.013474895
1108346,9/04/2015,2015,4,9,8:45,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,BARRY DRIVE (MOORE -> COOYONG / NORTHBOURNE),"(-35.275659, 149.128623)",-35.275659,149.128623,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.841904373,0.757713936,0.679551749,0.611596574,0.548507163,0.491925758,0.442733182,0.397062921,0.357356629,0.320493409,0.287432824,0.259599661,0.232820587,0.209538529,0.187923525,0.169131172,0.1516844,0.136037355,0.122433619,0.109803946,0.098823551,0.088629381,0.079486793,0.072042369,0.064610819,0.058149737,0.052151285,0.046936157,0.042094445,0.037752181,0.033976963,0.03047206,0.027424854,0.024595836,0.022058646,0.019992718,0.017930364,0.016137328,0.014472677,0.01302541,0.01168177,0.010476734,0.00942906,0.008456403,0.007610763
1082146,14/03/2014,2014,3,14,20:50,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,BUNDA STREET (GAREMA -> GENGE),"(-35.277951, 149.132594)",-35.277951,149.132594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.856818853,0.768433471,0.691590124,0.620248957,0.558224061,0.500640307,0.44899662,0.404096958,0.362412227,0.326171004,0.292524745,0.262349276,0.237778662,0.213250539,0.191925485,0.17212736,0.154914624,0.138934364,0.124602552,0.112142297,0.100574228,0.090516805,0.081179519,0.072805424,0.065755411,0.058972393,0.053075154,0.047600172,0.042840155,0.038420967,0.034457642,0.031011878,0.027812839,0.025031555,0.022449418,0.020133642,0.018248004,0.016365626,0.014729063,0.013209683,0.011888714,0.010662331,0.009562455,0.00860621,0.007718434,0.00694659,0.006230013,0.005587354,0.005064064,0.004541679,0.004087512,0.003665863,0.003299277,0.002958939,0.002653709,0.002388338,0.002141968,0.001927772
1196096,15/11/2018,2018,11,15,18:30,Property Damage Only,0.1,Struck pedestrian (Off Road),1,0,BEMBOKA CRESCENT (STAATEN -> COOKS),"(-35.220794, 149.105695)",-35.220794,149.105695,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.859833306,0.773849975
1132854,15/04/2016,2016,4,15,18:00,Property Damage Only,0.1,Struck pedestrian (On Road),1,0,BUNDA STREET (GAREMA -> GENGE),"(-35.278018, 149.132666)",-35.278018,149.132666,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.859833306,0.773849975,0.694023271,0.624620944,0.560188001,0.502401655,0.45216149,0.405518649,0.364966784,0.327318536,0.293553904,0.266060785,0.238615213,0.214753691,0.192600716,0.173340645,0.155459643,0.139423162,0.125480845,0.112536835,0.101283151,0.09083526,0.081465124,0.073835417,0.066218905,0.059597014,0.053449268,0.048104341,0.043142125,0.038691787,0.034822609,0.031230473,0.028107426
1194166,15/10/2018,2018,10,15,13:02,Injury,0.7,Struck pedestrian (On Road),1,1,MOUAT STREET (ANTILL / NORTHBOURNE -> GOODWIN),"(-35.248157, 149.133119)",-35.248157,149.133119,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.929117202,0.881153478,0.837095804
